player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,3,REG,23,36,237.0,2,0.0,2.0,19.0,0,0,323.0,140.0,13.0,8.591038,1,0.7337461,0.15392777,5,-3.0,0,0.0,0.0,0.0,-6.3593283,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.18,19.18
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,5,REG,27,34,239.0,3,0.0,1.0,8.0,0,0,196.0,138.0,13.0,15.8451,0,1.2193878,0.25515977,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,21.36,21.36
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,6,REG,14,22,162.0,1,0.0,2.0,20.0,0,0,173.0,64.0,5.0,1.1267927,0,0.9364162,0.0716961,3,5.0,0,0.0,0.0,1.0,1.9074706,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.98,10.98
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,7,REG,32,49,268.0,2,3.0,0.0,-0.0,0,0,266.0,158.0,15.0,6.070136,0,1.0075188,0.07993411,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.62,12.62
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,8,REG,21,32,182.0,2,0.0,2.0,9.0,1,0,232.0,93.0,11.0,5.3780603,0,0.7844828,0.13740845,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.28,15.28
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,9,REG,29,42,306.0,3,0.0,0.0,-0.0,0,0,313.0,185.0,15.0,11.8812685,0,0.9776358,0.15089273,1,8.0,0,0.0,0.0,1.0,1.7966945,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.04,25.04
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,10,REG,27,46,333.0,4,0.0,0.0,-0.0,0,0,431.0,152.0,17.0,11.5576935,0,0.7726218,0.13028355,1,0.0,0,0.0,0.0,0.0,-0.4680662,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,29.32,29.32
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,11,REG,32,46,267.0,2,1.0,0.0,-0.0,0,0,372.0,111.0,12.0,6.68169,0,0.7177419,0.1601125,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.68,16.68
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,12,REG,36,51,266.0,1,1.0,0.0,-0.0,0,0,241.0,135.0,16.0,-4.719564,0,1.1037345,0.047848746,1,-1.0,0,0.0,0.0,0.0,-1.2914904,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.54,12.54
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,13,REG,33,53,305.0,2,1.0,0.0,-0.0,0,0,325.0,149.0,13.0,-2.34915,0,0.93846154,0.004869316,1,0.0,0,0.0,0.0,0.0,-1.5587405,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.2,18.2
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,14,REG,21,37,187.0,2,2.0,1.0,10.0,0,0,242.0,116.0,10.0,-13.884794,1,0.77272725,-0.027368344,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.48,13.48
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,15,REG,20,38,170.0,1,1.0,1.0,12.0,1,0,307.0,105.0,6.0,-10.2424135,0,0.5537459,-0.019550374,2,-1.0,0,1.0,1.0,0.0,-5.197812,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.7,6.7
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,16,REG,34,49,341.0,3,0.0,1.0,9.0,0,0,345.0,134.0,18.0,2.966041,0,0.9884058,0.105385914,2,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.54,25.54
00-0022924,B.Roethlisberger,Ben Roethlisberger,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vziogpnyp9d0xtpiuqhr",PIT,2020,18,POST,47,68,501.0,4,4.0,0.0,-0.0,0,0,565.0,183.0,29.0,7.928173,1,0.88672566,0.1169658,1,0.0,0,0.0,0.0,0.0,-8.03272,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,30.04,30.04
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,1,REG,36,46,363.0,1,2.0,0.0,-0.0,0,0,289.0,212.0,17.0,9.91245,0,1.2560554,0.20801692,1,3.0,0,0.0,0.0,0.0,-0.33098745,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.82,14.82
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,2,REG,19,25,214.0,1,1.0,2.0,11.0,1,0,219.0,108.0,10.0,2.8611424,0,0.977169,0.15507428,4,3.0,0,0.0,0.0,0.0,-4.861756,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.86,10.86
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,3,REG,17,21,217.0,1,0.0,0.0,-0.0,0,0,136.0,101.0,13.0,9.9469795,0,1.5955882,0.24219915,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.68,12.68
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,4,REG,16,29,190.0,1,0.0,1.0,4.0,0,0,230.0,73.0,9.0,6.719013,0,0.82608694,0.10952999,3,-4.0,0,0.0,0.0,0.0,-1.0689819,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.2,11.2
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,5,REG,21,33,243.0,0,2.0,1.0,3.0,0,0,263.0,101.0,10.0,-6.8628173,0,0.92395437,0.04098603,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,5.62,5.62
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,6,REG,29,44,371.0,3,1.0,1.0,-0.0,0,0,340.0,174.0,18.0,18.386179,0,1.0911765,0.17091177,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,24.74,24.74
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,8,REG,23,33,262.0,3,0.0,2.0,15.0,0,0,211.0,143.0,15.0,17.678255,0,1.2417061,0.24688688,2,-2.0,0,0.0,0.0,0.0,-1.3555198,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,22.28,22.28
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,9,REG,25,43,227.0,0,1.0,0.0,-0.0,0,0,271.0,169.0,11.0,-13.752144,0,0.8376384,-0.028249437,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.08,7.08
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,10,REG,29,39,308.0,1,0.0,1.0,11.0,0,0,192.0,205.0,14.0,14.983297,0,1.6041666,0.23713946,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.32,16.32
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,11,REG,24,36,288.0,3,1.0,1.0,8.0,0,0,263.0,164.0,12.0,9.024966,0,1.095057,0.124627516,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,21.42,21.42
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,12,REG,24,42,295.0,2,1.0,1.0,6.0,0,0,297.0,164.0,17.0,5.8946686,0,0.993266,0.06902801,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.8,17.8
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,13,REG,27,35,285.0,2,0.0,3.0,23.0,0,0,189.0,161.0,15.0,9.9969015,0,1.5079365,0.16412382,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.2,19.2
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,14,REG,19,28,244.0,2,0.0,0.0,-0.0,0,0,255.0,105.0,10.0,16.309605,0,0.95686275,0.25769886,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.76,17.76
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,15,REG,22,28,228.0,2,0.0,1.0,5.0,0,0,182.0,103.0,10.0,9.71886,0,1.2527473,0.1926922,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.02,17.02
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,16,REG,21,34,270.0,1,1.0,5.0,32.0,1,1,379.0,131.0,10.0,-6.4029865,0,0.71240103,0.033547226,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.8,10.8
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,17,REG,17,27,164.0,1,1.0,0.0,-0.0,0,0,167.0,117.0,9.0,-0.076310486,1,0.98203593,0.030139862,2,-2.0,0,0.0,0.0,0.0,-2.501453,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.36,10.36
00-0022942,P.Rivers,Philip Rivers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voakyrtj34sghkwxaxxf",IND,2020,18,POST,27,46,309.0,2,0.0,0.0,-0.0,0,0,352.0,115.0,17.0,13.75333,1,0.87784094,0.12923081,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,22.26,22.26
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,5,REG,9,17,37.0,0,0.0,6.0,31.0,1,0,97.0,39.0,2.0,-20.42017,0,0.3814433,-0.04751001,1,1.0,0,0.0,0.0,0.0,-0.7329316,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.58,1.58
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,9,REG,24,32,325.0,1,3.0,2.0,22.0,0,0,107.0,235.0,12.0,2.1166403,0,3.037383,0.0677331,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.0,11.0
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,10,REG,38,55,390.0,0,0.0,2.0,15.0,0,0,324.0,197.0,22.0,16.134172,0,1.2037038,0.16853851,2,4.0,0,0.0,0.0,0.0,0.11694733,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.0,16.0
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,11,REG,17,25,166.0,1,1.0,2.0,5.0,0,0,143.0,97.0,9.0,-3.5345373,0,1.1608392,0.025737597,3,-3.0,0,0.0,0.0,0.0,-1.4471102,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.34,8.34
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,12,REG,19,26,149.0,1,1.0,3.0,21.0,0,0,92.0,82.0,5.0,-7.065425,0,1.6195652,0.074824974,3,1.0,0,0.0,0.0,0.0,-3.6632006,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.06,8.06
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,13,REG,31,46,296.0,1,0.0,3.0,23.0,0,0,265.0,168.0,12.0,0.34774187,0,1.1169811,0.057794645,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.84,15.84
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,14,REG,8,19,57.0,0,1.0,1.0,5.0,0,0,157.0,34.0,4.0,-12.018566,0,0.36305732,-0.07092846,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.28,0.28
00-0023436,A.Smith,Alex Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",WAS,2020,17,REG,22,32,162.0,2,2.0,3.0,17.0,0,0,101.0,97.0,8.0,-8.2477255,0,1.6039604,0.049298648,1,0.0,0,1.0,0.0,0.0,-0.7077683,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.48,10.48
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,1,REG,32,44,364.0,4,0.0,0.0,-0.0,0,0,391.0,155.0,17.0,17.967953,0,0.9309463,0.27071697,1,2.0,0,0.0,0.0,1.0,1.9661847,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,30.76,30.76
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,2,REG,18,30,240.0,2,0.0,1.0,11.0,0,0,277.0,100.0,13.0,14.773187,0,0.866426,0.165573,2,12.0,0,0.0,0.0,0.0,0.4613476,0,1,1,-6.0,0,0.0,0.0,-4.0,-2.0,0.0,-1.3551705,0,0.0,0.033333335,-0.014440433,0.039891697,0.0,18.2,19.2
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,3,REG,21,32,283.0,3,0.0,1.0,12.0,0,0,288.0,151.0,14.0,10.888456,0,0.9826389,0.23505194,2,12.0,0,0.0,0.0,1.0,0.20331715,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,24.52,24.52
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,4,REG,27,33,327.0,4,0.0,1.0,12.0,0,0,285.0,173.0,17.0,25.907597,0,1.1473684,0.36090156,1,5.0,0,0.0,0.0,0.0,0.030123267,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,29.58,29.58
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,6,REG,16,35,160.0,0,2.0,4.0,42.0,0,0,298.0,81.0,9.0,-15.289743,0,0.53691274,-0.03735121,2,14.0,0,0.0,0.0,1.0,2.0613258,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.8,3.8
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,7,REG,23,34,283.0,4,0.0,0.0,-0.0,0,0,233.0,167.0,15.0,17.992355,0,1.2145922,0.21445243,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,27.32,27.32
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,8,REG,27,41,291.0,3,0.0,1.0,-0.0,1,1,334.0,125.0,17.0,10.245555,0,0.8712575,0.13925621,2,9.0,0,0.0,0.0,1.0,-0.26441967,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,22.54,22.54
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,9,REG,25,31,305.0,4,0.0,1.0,11.0,0,0,229.0,131.0,13.0,19.74903,0,1.3318777,0.3598966,1,7.0,0,0.0,0.0,1.0,1.2038357,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,28.9,28.9
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,10,REG,24,34,325.0,2,1.0,1.0,10.0,0,0,212.0,237.0,11.0,6.3583364,0,1.5330188,0.14883359,3,4.0,1,0.0,0.0,1.0,0.39759663,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.4,25.4
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,11,REG,27,38,311.0,3,1.0,1.0,10.0,0,0,297.0,134.0,13.0,5.678473,0,1.0471381,0.14163984,3,13.0,0,1.0,1.0,1.0,-5.118448,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,21.74,21.74
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,12,REG,21,29,211.0,4,0.0,0.0,-0.0,0,0,244.0,122.0,13.0,15.347127,0,0.8647541,0.2528301,2,12.0,0,0.0,0.0,1.0,0.4253079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.64,25.64
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,13,REG,25,34,295.0,3,0.0,2.0,7.0,0,0,364.0,133.0,14.0,15.443787,0,0.8104396,0.2650262,4,-3.0,0,1.0,0.0,0.0,-1.5248227,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,23.5,23.5
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,14,REG,26,33,290.0,3,0.0,0.0,-0.0,0,0,210.0,171.0,15.0,17.861166,0,1.3809524,0.30776033,6,13.0,1,0.0,0.0,3.0,1.185034,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,30.9,30.9
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,15,REG,20,29,143.0,1,0.0,5.0,47.0,0,0,123.0,106.0,8.0,-7.05564,0,1.1626016,0.0601718,5,26.0,1,0.0,0.0,2.0,1.5715971,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.32,18.32
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,16,REG,21,25,231.0,4,1.0,1.0,17.0,0,0,178.0,108.0,14.0,9.61167,0,1.2977529,0.29130027,3,19.0,0,1.0,0.0,2.0,0.33150065,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.14,25.14
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,17,REG,19,24,240.0,4,0.0,1.0,3.0,0,0,172.0,154.0,13.0,20.772541,0,1.3953488,0.38041985,1,4.0,0,0.0,0.0,0.0,0.010823078,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,26.0,26.0
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,19,POST,23,36,296.0,2,0.0,0.0,-0.0,0,0,330.0,149.0,15.0,17.425009,0,0.8969697,0.24175948,4,-3.0,1,0.0,0.0,1.0,-2.4082916,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.54,25.54
00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2020,20,POST,33,48,346.0,3,1.0,5.0,32.0,0,0,335.0,178.0,19.0,7.7672133,0,1.0328358,0.1253487,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,23.84,23.84
00-0023500,F.Gore,Frank Gore,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxkhd2suyalrbruzut7",NYJ,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,24.0,0,0.0,0.0,1.0,-0.40239066,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.4,2.4
00-0023500,F.Gore,Frank Gore,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxkhd2suyalrbruzut7",NYJ,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,63.0,0,0.0,0.0,2.0,-7.878235,0,0,2,0.0,0,0.0,0.0,4.0,0.0,0.0,-1.385031,0,0.0,0.0625,0.027777778,0.11319444,0.0,6.3,6.3
00-0023500,F.Gore,Frank Gore,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxkhd2suyalrbruzut7",NYJ,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,57.0,0,0.0,0.0,5.0,-0.7639893,0,1,1,5.0,0,0.0,0.0,3.0,2.0,0.0,-0.052740484,0,1.6666666,0.03846154,0.01754386,0.06997301,0.0,6.2,7.2
00-0023500,F.Gore,Frank Gore,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxkhd2suyalrbruzut7",NYJ,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,30.0,0,0.0,0.0,1.0,-4.734141,0,1,2,6.0,0,0.0,0.0,15.0,5.0,0.0,-1.718512,0,0.4,0.046511628,0.03504673,0.09430015,0.0,3.6,4.6
